SongName,Era,Lyrics,LineNum
Karma,Midnights Act,And I keep my side of the street clean,23
Karma,Midnights Act,You wouldn't know what I mean,24
Karma,Midnights Act,'Cause karma is my boyfriend,25
Karma,Midnights Act,Karma is a god,26
Karma,Midnights Act,Karma is the breeze in my hair on the weekend,27
Karma,Midnights Act,Karma's a relaxing thought,28
Karma,Midnights Act,Aren't you envious that for you it's not?,29
Karma,Midnights Act,"Sweet like honey, karma is a cat",30
Karma,Midnights Act,Purring in my lap 'cause it loves me,31
Karma,Midnights Act,Flexing like a goddamn acrobat,32
Karma,Midnights Act,Me and karma vibe like that,33
Karma,Midnights Act,Ask me what I learned from all those years,34
Karma,Midnights Act,Ask me what I earned from all those tears,35
Karma,Midnights Act,"Ask me why so many fade, but I'm still here",36
Karma,Midnights Act,"(I'm still here, I'm still here)",37
Karma,Midnights Act,'Cause karma is the thunder,38
Karma,Midnights Act,Rattling your ground,39
Karma,Midnights Act,Karma's on your scent like a bounty hunter,40
Karma,Midnights Act,Karma's gonna track you down,41
Karma,Midnights Act,"Step by step, from town to town",42
Karma,Midnights Act,"Sweet like justice, karma is a queen",43
Karma,Midnights Act,Karma takes all my friends to the summit,44
Karma,Midnights Act,Karma is the guy on the screen,45
Karma,Midnights Act,Coming straight home to me,46
Karma,Midnights Act,'Cause karma is my boyfriend (Karma is my boyfriend),47
Karma,Midnights Act,Karma is a god,48
Karma,Midnights Act,Karma is the breeze in my hair on the weekend (Weekend),49
Karma,Midnights Act,Karma's a relaxing thought,50
Karma,Midnights Act,Aren't you envious that for you it's not?,51
Karma,Midnights Act,"Sweet like honey, karma is a cat",52
Karma,Midnights Act,Purring in my lap 'cause it loves me,53
Karma,Midnights Act,Flexing like a goddamn acrobat,54
Karma,Midnights Act,Me and karma vibe like that,55
Karma,Midnights Act,Karma is my boyfriend,56
Karma,Midnights Act,Karma is a god (Ah),57
Karma,Midnights Act,"Uh-huh, mm",58
Karma,Midnights Act,Karma's a relaxing thought,59
